CVEGEO,Municipio,Pobreza_pct,Pobreza_extrema_pct,Carencia_servicios_pct
24043,Tierra Nueva,71.2096732026,11.8606535948,31.5032679739
24044,Vanegas,49.6710703694,7.4371798328,26.7996764627
24045,Venado,61.922801484,9.8709119944,24.4434193241
24046,Villa de Arriaga,58.6437491696,7.7743918165,34.8213757565
24047,Villa de Guadalupe,68.1532072997,12.4366735876,50.5518522566
24048,Villa de la Paz,30.8445040214,1.8753351206,9.1344312524
24049,Villa de Ramos,83.8863801972,14.0042776053,16.9008147179
24050,Villa de Reyes,46.6611894335,5.3373758572,17.0098345698
24051,Villa Hidalgo,48.7708271432,7.1343854582,28.4059230219
24052,Villa Juárez,67.3564652877,13.799844632,50.0470538864
24053,Axtla de Terrazas,81.0785393302,28.5003063116,76.5863270469
24054,Xilitla,85.5179874096,29.3950085709,77.1562696971
24055,Zaragoza,37.0711748103,4.8880763399,23.7546028449
24056,Villa de Arista,69.5790510442,9.7359341165,24.0673332511
24057,Matlapa,83.3908691799,28.288750387,74.0861548549
24058,El Naranjo,51.343264547,8.1518627656,27.1396441918
25001,Ahome,27.7465833719,2.4445039294,7.2972143322
25002,Angostura,26.012614934,2.1234327437,9.8700506716
25003,Badiraguato,56.7877308679,16.4632248649,61.2848565868
25004,Concordia,34.558654409,4.3129078839,24.350373539
25005,Cosalá,51.095283432,11.6919804838,44.5891361168
25006,Culiacán,23.0047124707,1.6938280783,5.1258829571
25007,Choix,54.1891593939,14.1607481385,53.5320057859
25008,Elota,38.181859846,5.681743726,29.4733878872
25009,Escuinapa,44.1236931875,6.7301290777,24.0234537165
25010,El Fuerte,41.3777939038,7.7332077349,41.0974089381
25011,Guasave,34.9872568705,4.4674851328,18.6684570744
25012,Mazatlán,20.9153451079,1.2236617146,3.2653831823
25013,Mocorito,37.6483522087,5.4458446855,34.2154911991
25014,Rosario,35.4197674444,4.4078465355,27.9053908852
25015,Salvador Alvarado,29.4343618372,1.6865792002,6.6623151576
25016,San Ignacio,46.9511759557,7.194393515,32.7795308685
25017,Sinaloa,46.4120915068,8.5093988757,36.7044510091
25018,Navolato,35.2165912958,4.0689077558,16.158072252
26001,Aconchi,11.0452380952,1.0992063492,2.3015873016
26002,Agua Prieta,32.8564403998,3.5135154843,2.8844785126
26003,Alamos,49.9798393379,15.3055218643,49.9542604206
26004,Altar,47.4654930338,6.9844475645,4.7953342694
26005,Arivechi,29.6230228471,5.2565905097,14.0597539543
26006,Arizpe,27.5853211009,1.9996330275,1.9816513761
26007,Atil,26.9661290323,1.6483870968,1.6129032258
26008,Bacadéhuachi,49.8733264676,4.3347064882,1.5447991761
26009,Bacanora,28.7165991903,4.1390013495,13.0904183536
26010,Bacerac,40.965918537,4.995843724,7.9800498753
26011,Bacoachi,41.2555401662,1.5297783934,2.216066482
26012,Bácum,40.4287272412,6.3772447391,22.4856785219
26013,Banámichi,19.3520408163,1.0804988662,0.6802721088
26014,Baviácora,15.6488817891,0.5424920128,2.2044728435
26015,Bavispe,57.8411867365,7.1570680628,1.9197207679
26016,Benjamín Hill,31.1616839536,3.2957087655,3.1930038641
26017,Caborca,31.3566307307,3.5943179381,12.0344532348
26018,Cajeme,28.948013015,2.7133368356,3.1330174305
26019,Cananea,28.3990654092,2.1773622043,6.9600314994
26020,Carbó,46.2948559671,4.8676954733,4.5267489712
26021,La Colorada,20.3571834185,1.3906871096,9.4264622374
26022,Cucurpe,35.5365269461,1.6574850299,6.4670658683
26023,Cumpas,19.2222421847,0.5729428674,1.4193316565
26024,Divisaderos,33.4549125168,1.4979811575,4.1722745626
26025,Empalme,35.3627771885,5.4018765931,11.4036034456
26026,Etchojoa,57.1488559367,15.2098213022,56.90292945
26027,Fronteras,26.6302077485,2.296350365,2.7288040427
26028,Granados,22.5864197531,0.5905349794,0.1028806584
26029,Guaymas,32.4368939717,6.4755253295,16.7518783212
26030,Hermosillo,22.4210124886,3.0435506066,2.3584416737
26031,Huachinera,43.5626072041,4.0737564322,6.2607204117
26032,Huásabas,19.7338618347,1.0622876557,2.0385050963
26033,Huatabampo,50.9882490581,9.9085583293,22.3964770108
26034,Huépac,9.7486338798,0.0,0.4371584699
26035,Imuris,36.4798449167,3.6654016043,3.4255263179
26036,Magdalena,28.6675724071,2.4410294391,2.9478812945
26037,Mazatán,30.191627907,2.5293023256,5.2093023256
26038,Moctezuma,22.041210432,0.3814453514,0.2389010551
26039,Naco,47.835382639,7.5859790787,3.9273261149
26040,Nácori Chico,56.0565912117,10.1338215712,12.1837549933
26041,Nacozari de García,18.2794144396,1.7980369004,2.9447793194
26042,Navojoa,38.8855472942,6.6735783165,32.2246939554
26043,Nogales,29.4999500537,2.3819054192,14.465517458
26044,Ónavas,24.5697674419,2.5290697674,11.3372093023
26045,Opodepe,35.7646559048,6.4439252336,10.9175870858
26046,Oquitoa,23.6398390342,3.0020120724,3.2193158954
26047,Pitiquito,29.401934323,5.6012145749,14.0013495277
26048,Puerto Peñasco,36.3948799636,3.9194168164,3.7694321117
26049,Quiriego,54.9433895921,18.5126582278,53.164556962
26050,Rayón,38.3385989011,4.1504120879,5.7005494505
26051,Rosario,38.7060567556,6.1963151207,24.5870393901
26052,Sahuaripa,38.5697053589,6.5030650583,11.8054182322
26053,San Felipe de Jesús,16.7907608696,0.3070652174,0.8152173913
26054,San Javier,23.2602996255,2.1573033708,5.2434456929
26055,San Luis Río Colorado,41.3887599971,4.7963022893,5.2629062516
26056,San Miguel de Horcasitas,59.6611686918,17.8512027692,33.7797282638
26057,San Pedro de la Cueva,35.2087912088,5.1091575092,17.5091575092
26058,Santa Ana,27.274430663,1.7289385804,3.3466339474
26059,Santa Cruz,35.4274580336,2.729616307,2.3980815348
26060,Sáric,46.1963284039,5.4217236104,5.6603773585
26061,Soyopa,18.5163934426,3.3941877794,15.7973174367
26062,Suaqui Grande,25.3134057971,1.7617753623,3.2608695652
26063,Tepache,31.5319693095,1.7723785166,2.1312872975
26064,Trincheras,30.0997782705,2.504804139,4.0650406504
26065,Tubutama,34.6761442441,2.7378640777,5.894590846
26066,Ures,20.8680488974,1.3983700863,4.1466922339
26067,Villa Hidalgo,23.4939759036,1.9262934089,2.4805102764
26068,Villa Pesqueira,24.0518590998,3.133072407,9.8825831703
26069,Yécora,74.8396065013,27.7844311377,39.2429426861
26070,General Plutarco Elías Calles,45.5457747107,5.2895591743,6.8484919444
26071,Benito Juárez,49.4031767429,8.6401638379,22.840342189
26072,San Ignacio Río Muerto,57.177877313,13.0138559159,51.8531446476
27001,Balancán,61.8043762828,15.743584169,67.608332393
27002,Cárdenas,56.0826447581,14.6381050461,40.9622834037
27003,Centla,76.7861351222,35.1960046791,79.3052827147
27004,Centro,35.8057118373,6.4020908474,16.9561448765
27005,Comalcalco,54.9301723998,11.805699384,54.2229436215
27006,Cunduacán,60.3365731188,16.4223562195,50.8072656791
27007,Emiliano Zapata,56.2467358795,11.197981818,31.2586792317
27008,Huimanguillo,62.0935121122,16.8995220092,50.6453618171
27009,Jalapa,51.81887552,10.5399814423,58.2608043142
27010,Jalpa de Méndez,57.6954172605,17.8478473289,63.9074302974
27011,Jonuta,65.4156862554,18.9906522529,72.2784726646
27012,Macuspana,69.3152962692,24.4744375098,58.5439052023
27013,Nacajuca,48.2258970698,11.0831709659,26.6170424429
27014,Paraíso,50.2008256641,14.0059031979,50.5736319187
27015,Tacotalpa,62.4278576971,18.9837496625,66.2433886587
27016,Teapa,52.92336686,7.6339121336,34.9177690722
27017,Tenosique,54.0686874263,11.8155001592,44.915029946
28001,Abasolo,56.1387826806,4.3923736695,10.685129689
28002,Aldama,52.5896990845,5.9675389043,41.7175569116
28003,Altamira,42.1430865215,5.5707803754,8.264550613
28004,Antiguo Morelos,50.1007087334,5.2541152263,35.470964792
28005,Burgos,47.6551465064,3.7480591034,31.1545204107
28006,Bustamante,75.5019486628,22.2193253595,82.0723021099
28007,Camargo,40.9646382098,2.753431713,4.2354178079
28008,Casas,58.264887571,12.0850012355,64.9864096862
28009,Ciudad Madero,23.3546220279,2.2871627753,3.7066923743
28010,Cruillas,53.7282392027,6.6186046512,40.0664451827
28011,Gómez Farías,46.1100691017,5.7479022705,39.1411648569
28012,González,61.3050320314,10.8504883347,32.4035047381
28013,Güémez,52.428597992,7.5871630619,58.0220732904
28014,Guerrero,31.4741239892,0.9083557951,5.7412398922
28015,Gustavo Díaz Ordaz,45.7629661218,5.0406117135,8.9565859797
28016,Hidalgo,69.7838957506,12.4284510889,54.5704758533
28017,Jaumave,60.6866032503,12.477292772,56.7033910109
28018,Jiménez,60.4939443535,5.9774140753,18.2978723404
28019,Llera,54.9088759377,7.6131761853,42.9187791384
28020,Mainero,57.0004992511,8.2980529206,41.8372441338
28021,El Mante,39.6504693149,3.6048338213,11.4753177174
28022,Matamoros,34.612843795,3.3583887348,4.0204956937
28023,Méndez,42.2876842606,6.1531145982,32.406086543
28024,Mier,34.2692555591,0.1985175636,0.1289075089
28025,Miguel Alemán,39.1161487307,4.3727407116,2.620803421
28026,Miquihuana,81.3437586493,24.4921118184,73.0694713534
28027,Nuevo Laredo,33.5699040069,3.1456389132,2.0470095136
28028,Nuevo Morelos,60.1973474801,6.4830238727,22.5464190981
28029,Ocampo,56.6114641147,8.7517904328,51.7899970444
28030,Padilla,56.0500210084,7.2042683426,27.9409495021
28031,Palmillas,54.8744635193,7.3567596567,47.4785407725
28032,Reynosa,27.8662861396,2.1467609676,1.4398470666
28033,Río Bravo,45.7058683944,6.5021807907,7.1920024019
28034,San Carlos,72.098240266,16.5899958431,58.0712207288
28035,San Fernando,59.1994107516,10.5476361256,44.4615808655
28036,San Nicolás,82.8862612613,24.1328828829,92.2297297297
28037,Soto la Marina,51.862370322,7.2314730405,35.0572098204
28038,Tampico,28.7663191512,2.1218927723,0.937305646
28039,Tula,62.3868524784,11.7203536954,55.118726099
28040,Valle Hermoso,46.6882153614,3.3082286251,7.0711161928
28041,Victoria,33.3534131761,2.7396564771,5.5178121904
28042,Villagrán,57.4629984663,9.487154908,49.3865030675
28043,Xicoténcatl,28.0087752132,2.2811169101,30.9777283069
29001,Amaxac de Guerrero,48.8567108107,5.7239538461,4.5895401794
29002,Apetatitlán de Antonio Carvajal,42.7840371374,5.8161326392,5.0028300205
29003,Atlangatepec,58.2440785673,6.0079433853,19.1941074523
29004,Atltzayanca,73.4655463332,15.0567301812,20.9418506906
29005,Apizaco,44.1998121302,3.5112936225,1.293209589
29006,Calpulalpan,59.8696645131,7.1997533189,4.2285457503
29007,El Carmen Tequexquitla,87.8457376176,22.8643704887,18.5104692899
29008,Cuapiaxtla,75.300416424,13.4695765315,12.1905269197
29009,Cuaxomulco,55.4579276773,5.1175243394,15.6293463143
29010,Chiautempan,58.1867257376,9.0609571458,5.4917993639
29011,Muñoz de Domingo Arenas,43.6638942205,2.3073149925,5.2249946684
29012,Españita,69.3656765677,7.1507150715,14.598459846
29013,Huamantla,63.8899675201,13.7320525288,7.3664773319
29014,Hueyotlipan,76.6350461588,8.7383166103,6.9040032269
29015,Ixtacuixtla de Mariano Matamoros,55.7527588918,6.6933289255,6.6380530952
29016,Ixtenco,68.2286255411,8.0355790043,8.4415584416
29017,Mazatecochco de José María Morelos,90.4066475941,27.3022372733,19.2129471431
29018,Contla de Juan Cuamatzi,64.7856034715,13.1532616665,12.4485167586
29019,Tepetitla de Lardizábal,72.0633680669,11.223699303,4.1971791351
29020,Sanctórum de Lázaro Cárdenas,81.3064828774,6.8342666379,3.833728193
29021,Nanacamilpa de Mariano Arista,67.9354977894,5.5004027897,0.9524756314
29022,Acuamanala de Miguel Hidalgo,40.4581597222,4.0515625,7.5347222222
29023,Natívitas,61.8774689796,10.3034284131,11.6431178175
29024,Panotla,44.2696299731,6.2180043486,7.7563794217
29025,San Pablo del Monte,73.8151386828,17.9751547188,21.8141950079
29026,Santa Cruz Tlaxcala,48.225151089,5.3517189276,6.0021380555
29027,Tenancingo,76.3055009882,15.5610723347,10.2752753013
29028,Teolocholco,63.1285914573,13.6826275304,11.7995458804
29029,Tepeyanco,47.2940578049,5.2085182569,5.6143681349
29030,Terrenate,73.6977044623,6.8805482576,6.4549994414
29031,Tetla de la Solidaridad,53.3907156614,5.417513292,5.3977274083
29032,Tetlatlahuca,52.4838564658,5.8931748831,8.4603688153
29033,Tlaxcala,25.0366667989,1.3535426927,1.0247339734
29034,Tlaxco,67.5362082009,8.2000469636,8.4159525237
29035,Tocatlán,71.6810512654,8.3792991564,5.3536664504
29036,Totolac,42.1176826666,5.0181775669,2.8397734041
29037,Ziltlaltépec de Trinidad Sánchez Santos,78.7302936631,17.1333627732,19.8056966218
29038,Tzompantepec,47.2839073572,6.6199142058,13.3909908688
29039,Xaloztoc,65.8434671359,10.1992195615,5.6731914234
29040,Xaltocan,55.8667012301,5.8234822929,8.7440377138
29041,Papalotla de Xicohténcatl,64.5813739768,12.1458234508,7.0166578242
29042,Xicohtzinco,51.1516126281,6.6910535004,5.3378329647
29043,Yauhquemehcan,48.979743607,6.1866630518,1.8871818512
29044,Zacatelco,57.7313913456,6.6134200693,4.9875036778
29045,Benito Juárez,80.6839108508,4.4641288433,2.7330405076
29046,Emiliano Zapata,83.6885714286,4.7746938776,6.4897959184
29047,Lázaro Cárdenas,75.9145523476,3.3642461359,3.9078448527
29048,La Magdalena Tlaltelulco,,,
29049,San Damián Texóloc,56.5933274802,3.9529411765,7.1641791045
29050,San Francisco Tetlanohcan,67.3761027509,12.6274822269,12.50224031
29051,San Jerónimo Zacualpan,53.5945267386,4.4795380367,5.5736881747
29052,San José Teacalco,81.0387363074,11.7872678203,15.8596602635
29053,San Juan Huactzinco,64.9245004694,10.081534129,3.8487327343
29054,San Lorenzo Axocomanitla,53.6348079374,3.8869470235,3.4589477517
29055,San Lucas Tecopilco,75.2210456651,6.1972203839,6.1548643283
29056,Santa Ana Nopalucan,69.9657480315,7.0426509186,10.1706036745
29057,Santa Apolonia Teacalco,62.8545821197,9.311673762,8.6488908806
29058,Santa Catarina Ayometla,61.3614926988,6.1269875608,8.0043266631
29059,Santa Cruz Quilehtla,72.689830282,6.25497795,5.5459040492
29060,Santa Isabel Xiloxoxtla,60.8054511278,5.1984962406,7.9323308271
30001,Acajete,72.7663140253,20.6700534199,20.0900806536
30002,Acatlán,77.5405325444,12.800591716,23.875739645
30003,Acayucan,63.0639518223,14.3068098869,37.4036792591
30004,Actopan,50.95430871,9.3185488225,22.5155353406
30005,Acula,57.4701071081,7.6286270691,31.1197663096
30006,Acultzingo,81.2181343551,30.5413483182,48.8406392682
30007,Camarón de Tejeda,56.4029666255,11.0656674907,55.2379480841
30008,Alpatláhuac,82.5626725083,29.8287553998,63.3759671414
30009,Alto Lucero de Gutiérrez Barrios,63.145499388,4.7731417091,22.410925663
30010,Altotonga,87.2423971919,28.14423891,49.5005896385
30011,Alvarado,30.0172316721,3.5474360643,12.6318462187
30012,Amatitlán,43.1569131833,4.6677813505,15.5241157556
30013,Naranjos Amatlán,48.7305771871,8.682720983,34.7082964283
30014,Amatlán de los Reyes,55.4731103654,11.1175652594,27.9840194626
30015,Angel R. Cabada,59.7328882325,12.7697096291,31.5373442933
30016,La Antigua,43.9125059494,5.5954284057,8.489355341
30017,Apazapan,45.061237785,6.5476655809,43.539630836
30018,Aquila,91.1204323212,40.368502316,60.7822954195
30019,Astacinga,93.6630132983,45.1962589508,95.586730966
30020,Atlahuilco,94.59628423,53.7347891168,97.5961961786
30021,Atoyac,58.871338001,9.40246059,30.9006465656
30022,Atzacan,81.9041919545,30.1548876255,45.6976079413
30023,Atzalan,73.0327163839,18.0992829082,57.4547667056
30024,Tlaltetela,80.2168545242,20.3712932599,52.4114543005
30025,Ayahualulco,95.9078301445,24.1503660793,22.3532509708
30026,Banderilla,46.1366149029,5.8611347292,6.7721775795
30027,Benito Juárez,81.8291186148,30.8457816919,90.4422798795
30028,Boca del Río,35.0694762599,4.0003110746,3.0769503626
30029,Calcahualco,92.7117475073,45.1127520804,77.6370042732
30030,Camerino Z. Mendoza,63.1801222465,21.8461561407,32.2307499237
30031,Carrillo Puerto,75.2364513583,23.1103157543,77.2770609876
30032,Catemaco,81.5282668106,27.8352547738,47.3186340825
30033,Cazones de Herrera,76.8682277167,25.1045224201,78.2680937794
30034,Cerro Azul,57.2633101156,12.3765876506,40.8625686279
30035,Citlaltépetl,83.6754683952,31.5651747777,69.9980848971
30036,Coacoatzintla,84.3518998369,20.01146001,29.8710392344
30037,Coahuitlán,93.7531269741,45.2063171194,79.6588755527
30038,Coatepec,52.9802448206,7.6496385316,11.1781620972
30039,Coatzacoalcos,43.4889006442,6.1219477476,10.4585128215
30040,Coatzintla,46.5036559165,10.3106835884,25.9696603367
30041,Coetzala,72.0130548303,28.4469103568,73.6727589208
30042,Colipa,67.6835847382,20.8177462289,61.2422360248
30043,Comapa,88.349727344,27.9662502186,46.461452083
30044,Córdoba,47.3591430385,6.3684142181,10.0453065622
30045,Cosamaloapan de Carpio,47.526116153,8.3144161656,22.2914067296
30046,Cosautlán de Carvajal,80.8097798085,15.0008259619,49.909848962
30047,Coscomatepec,89.0838378726,37.1631411945,60.2946475475
30048,Cosoleacaque,53.2192343239,9.3997438664,19.6957330866
30049,Cotaxtla,52.3649460851,13.0269183096,57.442496051
30050,Coxquihui,86.9286350871,41.9558373268,87.3003129993
30051,Coyutla,83.9372977624,30.0229289819,74.4719770851
30052,Cuichapa,64.2811665218,19.2585146833,36.2102424706
30053,Cuitláhuac,54.6390391884,8.9958958537,20.3072263448
30054,Chacaltianguis,57.2267483203,9.2856689734,34.2668183979
30055,Chalma,67.76908145,18.957814759,78.5089920862
30056,Chiconamel,73.5397560599,27.0395244712,86.521537749
30057,Chiconquiaco,94.0833578034,27.82734516,48.537601481
30058,Chicontepec,73.1876666293,25.2318491168,87.4066583598
30059,Chinameca,63.0343082756,16.1821021254,56.4976771507
30060,Chinampa de Gorostiza,73.3940247504,20.6108472027,59.1016814336
30061,Las Choapas,74.0041398945,25.321947325,50.6339485148
30062,Chocamán,78.3012893467,29.7469872957,53.1142805964
30063,Chontla,68.429460827,18.8646763198,70.9000504761
30064,Chumatlán,88.2425617751,45.3825012607,84.4679778114
30065,Emiliano Zapata,39.4849899894,6.4815809457,25.5697121747
30066,Espinal,77.7248059241,25.3523175723,73.5162034379
30067,Filomeno Mata,94.8501924117,48.9596225853,74.1763034248
30068,Fortín,50.8754591329,10.3942108694,21.2643825847
30069,Gutiérrez Zamora,57.7861536353,10.1489099709,50.2086847729
30070,Hidalgotitlán,75.3163083667,23.3512853673,78.082266051
30071,Huatusco,68.30923729,15.7797111043,27.2916727992
30072,Huayacocotla,78.2841505551,21.3450815838,34.9539905742
30073,Hueyapan de Ocampo,77.0588704238,26.2615607845,73.8569174462
30074,Huiloapan de Cuauhtémoc,55.0351024993,9.5154450997,16.5683796686
30075,Ignacio de la Llave,70.4843658524,17.0582472866,49.3134099468
30076,Ilamatlán,91.7375709421,42.8555429436,89.4665153235
30077,Isla,65.5081316549,13.8460261148,27.4550079299
30078,Ixcatepec,79.0803871684,27.9632728748,85.4843603935
30079,Ixhuacán de los Reyes,89.2802822773,18.6564544549,33.5016559256
30080,Ixhuatlán del Café,85.6974739543,23.8507991828,48.2715974974
30081,Ixhuatlancillo,64.243364877,19.9831695321,31.6864282065
30082,Ixhuatlán del Sureste,57.998681658,12.1442379992,52.5046467815
30083,Ixhuatlán de Madero,86.4751045849,40.6312843687,90.642087281
30084,Ixmatlahuacan,48.4307664167,6.25169197,18.529357966
30085,Ixtaczoquitlán,52.7898240493,14.2360942686,30.2992357952
30086,Jalacingo,81.4586238644,20.9628526211,36.8978893296
30087,Xalapa,38.2822275542,4.5080406919,5.525481883
30088,Jalcomulco,71.9833700661,7.6960528952,25.9467040673
30089,Jáltipan,64.647412226,16.8297690303,51.7504810976
30090,Jamapa,55.1505385736,10.8453891832,45.0334587373
30091,Jesús Carranza,73.9666908626,24.0791167379,69.1395407541
30092,Xico,76.7564342418,17.3420658924,23.5705248476
30093,Jilotepec,62.9730530231,11.4001903174,31.4085151986
30094,Juan Rodríguez Clara,67.0259076643,15.1405592953,45.2238466997
30095,Juchique de Ferrer,72.5271418299,16.108143894,61.2099067982
30096,Landero y Coss,76.8093306288,8.1859364435,28.2623394185
30097,Lerdo de Tejada,51.5839809669,5.9573109691,7.8520247453
30098,Magdalena,88.7193638915,33.7988774556,86.8724664796
30099,Maltrata,84.2882796931,23.9222415597,39.4205659859
30100,Manlio Fabio Altamirano,56.122404349,12.1795488387,36.028105648
30101,Mariano Escobedo,78.6015568784,33.362816402,50.2326200497
30102,Martínez de la Torre,55.4964878823,10.603005813,26.7840538887
30103,Mecatlán,94.6620030037,50.1105050984,85.5426448502
30104,Mecayapan,83.0565667619,32.6862232676,90.5498601726
30105,Medellín,39.7761523067,7.1395531005,23.8803962192
30106,Miahuatlán,89.7513885803,20.6054210176,36.1697400578
30107,Las Minas,88.1064926142,28.0855376159,29.1652353143
30108,Minatitlán,43.8822013819,9.835119012,35.7586629766
30109,Misantla,60.7583170792,10.2539610982,31.0723823339
30110,Mixtla de Altamirano,93.9809166667,52.4340833333,98.3833333333
30111,Moloacán,59.6197215291,11.3797100834,36.5790827767
30112,Naolinco,67.8505331567,13.6039712737,37.8846283963
30113,Naranjal,72.1012235818,25.9245828699,61.2903225806
30114,Nautla,48.2362235388,7.4268489337,26.8354776797
30115,Nogales,68.3424661533,15.2134247128,33.548198094
30116,Oluta,71.2956986443,18.7137403062,43.259803081
30117,Omealca,68.5815922895,17.4722660792,50.9553107878
30118,Orizaba,32.1786949409,3.3941040185,2.994160819
30119,Otatitlán,66.2607284529,9.926974396,22.1961774252
30120,Oteapan,76.1537514699,19.7939720309,56.3296216378
30121,Ozuluama de Mascareñas,44.6475003631,6.8634051387,66.7790294325
30122,Pajapan,85.8176327093,38.9834733261,86.2211320029
30123,Pánuco,48.8666455265,7.6165674889,34.898310342
30124,Papantla,69.6705233367,21.6052372417,67.7038990769
30125,Paso del Macho,57.1725197425,11.3236054123,39.3510055848
30126,Paso de Ovejas,52.130730463,10.5692330351,32.0021687307
30127,La Perla,95.2508351593,55.5552641977,65.7243435468
30128,Perote,73.5188705942,13.111123448,5.3591970818
30129,Platón Sánchez,71.7127975514,20.5800106882,57.3004599675
30130,Playa Vicente,72.2115576167,20.7714572955,64.4607706962
30131,Poza Rica de Hidalgo,49.8301619809,10.4043197483,22.263873338
30132,Las Vigas de Ramírez,83.0186044211,17.5733391054,16.6003616072
30133,Pueblo Viejo,55.1218470659,9.3825672276,33.1796867652
30134,Puente Nacional,54.2472109149,8.460769679,26.5576935118
30135,Rafael Delgado,79.2170053749,28.9468807117,55.0374488878
30136,Rafael Lucio,64.4431415659,6.3897642604,6.8523268597
30137,Los Reyes,93.8968228498,41.5688382542,94.2715019255
30138,Río Blanco,43.6984240741,4.675471087,6.7775135278
30139,Saltabarranca,54.1004983389,6.726744186,16.3289036545
30140,San Andrés Tenejapan,86.2105263158,37.0724496426,75.8934372969
30141,San Andrés Tuxtla,79.3478558707,31.3967481416,57.7959731033
30142,San Juan Evangelista,69.0500188186,14.5019165784,52.225789276
30143,Santiago Tuxtla,75.5463021733,25.6999429048,59.9036318392
30144,Sayula de Alemán,78.4482675509,27.3795264364,63.0217777486
30145,Soconusco,68.1775395144,18.6502585249,37.9023209087
30146,Sochiapa,76.4956049638,18.0209410548,33.2988624612
30147,Soledad Atzompa,96.1861719788,62.5044820717,97.0119521912
30148,Soledad de Doblado,67.7069615793,17.4719017433,47.8180914685
30149,Soteapan,90.7659519035,47.805110605,91.8873363814
30150,Tamalín,72.2329598661,17.364130798,59.5405113626
30151,Tamiahua,62.7441679634,14.6426477353,76.117711625
30152,Tampico Alto,54.184044147,11.2505288766,59.520229337
30153,Tancoco,64.0777211183,15.2859152453,71.7074028486
30154,Tantima,73.8831790449,23.5847286658,85.6566317983
30155,Tantoyuca,78.6607876064,33.705199749,80.0382872216
30156,Tatatila,87.960640427,29.9698132088,44.2628418946
30157,Castillo de Teayo,69.0351645,21.2806850471,87.5653498431
30158,Tecolutla,66.0071908829,14.6680621353,67.5544949593
30159,Tehuipango,97.1235367029,64.8490910343,99.30106046
30160,Álamo Temapache,63.4404125268,13.7999159603,52.3749270209
30161,Tempoal,69.9915159096,18.5398061375,65.7396734004
30162,Tenampa,81.512084118,23.6975831764,44.9780288763
30163,Tenochtitlán,81.2115965371,22.9754378901,61.1435474129
30164,Teocelo,71.1840948332,10.2250043664,29.6191722158
30165,Tepatlaxco,76.6105894332,25.0900554361,81.2422219708
30166,Tepetlán,70.8438577586,14.9649784483,32.4892241379
30167,Tepetzintla,80.859209579,29.4168765347,72.1536525341
30168,Tequila,89.9680129442,44.8101935404,87.5598979401
30169,José Azueta,62.0402102987,11.0232623699,35.6406896526
30170,Texcatepec,93.1616446072,49.5895053037,94.3677837229
30171,Texhuacán,86.8731751825,41.3273722628,92.5364963504
30172,Texistepec,77.7111124612,26.6952011717,77.1089082239
30173,Tezonapa,75.1864438142,24.4219967577,78.0545343316
30174,Tierra Blanca,53.8622800486,9.2475438493,30.9591223348
30175,Tihuatlán,68.7251036457,18.3093238597,67.1269262965
30176,Tlacojalpan,68.2195682131,10.8819476344,29.7657326596
30177,Tlacolulan,82.2180092517,17.8959345823,26.8257541748
30178,Tlacotalpan,59.8666156719,8.1306089153,19.0615104486
30179,Tlacotepec de Mejía,78.0701045627,18.2100760456,44.0114068441
30180,Tlachichilco,85.3407711698,27.3860517225,82.5599850621
30181,Tlalixcoyan,52.6168997102,8.876509233,31.8782290406
30182,Tlalnelhuayocan,69.5904542051,19.9860750058,40.6144047437
30183,Tlapacoyan,70.6094628732,12.2550908693,23.4215891303
30184,Tlaquilpa,93.9053209136,47.6373612352,94.7046063545
30185,Tlilapan,77.1472925522,27.7296248383,50.1755682868
30186,Tomatlán,66.2324567571,12.2896920264,32.344255379
30187,Tonayán,91.6456228956,23.4188552189,45.3872053872
30188,Totutla,83.7657811838,21.2145729115,38.7777843481
30189,Tuxpan,45.2559516434,7.1344989299,35.6194765084
30190,Tuxtilla,41.8399642378,5.1604827895,29.8167188198
30191,Ursulo Galván,39.3603499809,4.8752516129,8.2436860465
30192,Vega de Alatorre,62.4296400019,10.8566941336,23.3697546995
30193,Veracruz,40.9897468701,5.2528035158,4.6706409037
30194,Villa Aldama,85.9039728387,17.4517038352,16.7531730905
30195,Xoxocotla,93.8865748709,46.6874354561,97.8657487091
30196,Yanga,51.67365741,10.327999012,32.8804966582
30197,Yecuatla,74.0048497123,19.08396257,63.3253916321
30198,Zacualpan,80.9754555037,22.3868393314,45.7160066255
30199,Zaragoza,84.1437365265,28.2521384807,65.9239173299
30200,Zentla,63.6009736775,14.5262975311,47.1327109979
30201,Zongolica,86.0479487523,38.7396535317,83.2948579584
30202,Zontecomatlán de López y Fuentes,91.8566560022,46.4428988733,92.3702879399
30203,Zozocolco de Hidalgo,88.6030125994,48.0591257831,84.8454986978
30204,Agua Dulce,52.8908330336,9.2079386536,32.9662915984
30205,El Higo,47.9882245583,8.0363891857,45.3696062061
30206,Nanchital de Lázaro Cárdenas del Río,44.7727526407,6.1786133516,11.2435854138
30207,Tres Valles,57.0352771196,12.1459200117,40.617437079
30208,Carlos A. Carrillo,39.9052906577,4.4306628185,16.0077305826
30209,Tatahuicapan de Juárez,86.7382389991,40.1538752958,83.5862117754
30210,Uxpanapa,83.2032754756,30.6983891991,67.9980099016
30211,San Rafael,56.0755169551,7.0617693653,28.1523032622
30212,Santiago Sochiapan,85.3549630925,41.3591665166,90.7489483859
31001,Abalá,58.1583880037,10.8776944705,70.4311152765
31002,Acanceh,47.8169945099,6.8613690008,49.1107589458
31003,Akil,84.4409083369,32.9618054625,81.2842720005
